Date,tmax,tavg,prcp,country,EinwohnerInnen
2020-06-21,24.457142857142856,18.82857142857143,0.014285714285714287,Hamburg,1853935
2020-06-21,23.142857142857142,18.5,6.171428571428571,Hessen,6295017
2020-06-21,22.9,18.37142857142857,0.9,Mecklenburg-Vorpommern,1611160
2020-06-21,23.914285714285715,18.485714285714288,0.6,Niedersachsen,8027031
2020-06-21,24.17142857142857,19.142857142857142,1.5857142857142859,Nordrhein-Westfalen,17924591
2020-06-21,23.67142857142857,18.557142857142857,0.7285714285714285,Rheinland-Pfalz,4106485
2020-06-21,23.857142857142858,17.52857142857143,5,Saarland,982348
2020-06-21,24.042857142857144,19.4,0.5285714285714286,Sachsen,4043002
2020-06-21,25.02857142857143,19.957142857142856,0.41428571428571426,Sachsen-Anhalt,2169253
2020-06-21,20.428571428571427,17.5,4.314285714285714,Schleswig-Holstein,2922005
2020-06-21,21.02857142857143,17.142857142857142,2.642857142857143,Thüringen,2108863
2020-06-28,26.34285714285714,20.07142857142857,4.285714285714286,Baden-Württemberg,11124642
2020-06-28,26.02857142857143,20.214285714285715,2.928571428571429,Bayern,13176989
2020-06-28,27.685714285714287,21.82857142857143,1.0142857142857142,Berlin,3677472
2020-06-28,27.457142857142856,21.042857142857144,1.7999999999999998,Brandenburg,2537868
2020-06-28,27.257142857142856,21.071428571428573,0.2142857142857143,Bremen,676463
2020-06-28,26.757142857142856,20.885714285714286,1.1714285714285715,Hamburg,1853935
2020-06-28,27.014285714285712,21.942857142857143,0.6857142857142856,Hessen,6295017
2020-06-28,26.37142857142857,20.34285714285714,0.7428571428571429,Mecklenburg-Vorpommern,1611160
2020-06-28,27.228571428571428,20.942857142857143,0.1,Niedersachsen,8027031
2020-06-28,28.357142857142858,21.957142857142856,0.3,Nordrhein-Westfalen,17924591
2020-06-28,27.514285714285716,21.542857142857144,0.2,Rheinland-Pfalz,4106485
2020-06-28,27.52857142857143,20.642857142857142,0.8142857142857143,Saarland,982348
2020-06-28,26.942857142857143,20.185714285714287,3.7285714285714286,Sachsen,4043002
2020-06-28,27.457142857142856,21.257142857142856,0.0857142857142857,Sachsen-Anhalt,2169253
2020-06-28,21.742857142857144,19.15714285714286,0.47142857142857136,Schleswig-Holstein,2922005
2020-06-28,24.67142857142857,19.214285714285715,0.2571428571428572,Thüringen,2108863
2020-07-05,24.82857142857143,19.5,2.7857142857142856,Baden-Württemberg,11124642
2020-07-05,25.614285714285714,19.785714285714285,3.414285714285714,Bayern,13176989
2020-07-05,25.17142857142857,20.085714285714285,0.3714285714285714,Berlin,3677472
